spam_label,text_clean,thread_id,posted_comment,spam_label_source
NOT_SPAM,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",156,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",NOT_SPAM
NOT_SPAM,Aaooooright are you at work?,157,Aaooooright are you at work?,NOT_SPAM
NOT_SPAM,I am leaving my house now...,158,I'm leaving my house now...,NOT_SPAM
NOT_SPAM,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",159,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",NOT_SPAM
SPAM,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,160,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,SPAM
SPAM,You are a winner U have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810,161,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,SPAM
NOT_SPAM,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,162,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,NOT_SPAM
NOT_SPAM,New car and house for my parents. i have only new job in hand,163,New car and house for my parents.:)i have only new job in hand:),NOT_SPAM
NOT_SPAM,I am so in love with you. I am excited each day i spend with you. You make me so happy.,164,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,NOT_SPAM
SPAM,PLS STOP bootydelious 32 F is inviting you to be her friend. Reply YES 434 or NO 434 See her STOP? Send STOP FRND to 62468,165,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,SPAM
SPAM,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet service menu",166,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",SPAM
NOT_SPAM,I place all ur points on e cultures module already.,167,I place all ur points on e cultures module already.,NOT_SPAM
SPAM,URGENT! We are trying to contact you. Last weekends draw shows that you have won a 900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,168,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,SPAM
NOT_SPAM,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",169,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",NOT_SPAM
NOT_SPAM,Great escape. I fancy the bridge but needs her lager. See you tomo,170,Great escape. I fancy the bridge but needs her lager. See you tomo ,NOT_SPAM
NOT_SPAM,Yes it completely in out of form clark also utter waste.,171,Yes :)it completely in out of form:)clark also utter waste.,NOT_SPAM
NOT_SPAM,"Sir, I need AXIS BANK account no and bank address.",172,"Sir, I need AXIS BANK account no and bank address.",NOT_SPAM
NOT_SPAM,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",173,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",NOT_SPAM
NOT_SPAM,What time you coming down later?,174,What time you coming down later? ,NOT_SPAM
NOT_SPAM,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",175,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",NOT_SPAM
NOT_SPAM,"Well, i am gonna finish my bath now. Have a good...fine night.",176,"Well, i'm gonna finish my bath now. Have a good...fine night.",NOT_SPAM
NOT_SPAM,Let me know when you have got the money so carlos can make the call,177,Let me know when you've got the money so carlos can make the call,NOT_SPAM
NOT_SPAM,U still going to the mall?,178,U still going to the mall?,NOT_SPAM
NOT_SPAM,"Turns out my friends are staying for the whole show and will not be back til , so feel free to go ahead and smoke that worth",179,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",NOT_SPAM
NOT_SPAM,Text her. If she doesnt reply let me know so i can have her log in,180,Text her. If she doesnt reply let me know so i can have her log in,NOT_SPAM
NOT_SPAM,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,181,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,NOT_SPAM
NOT_SPAM,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,182,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,NOT_SPAM
NOT_SPAM,Lol no. U can trust me.,183,Lol no. U can trust me.,NOT_SPAM
NOT_SPAM,ok. I am a gentleman and will treat you with dignity and respect.,184,ok. I am a gentleman and will treat you with dignity and respect.,NOT_SPAM
NOT_SPAM,"He will, you guys close?",185,"He will, you guys close?",NOT_SPAM
NOT_SPAM,Going on nothing great.bye,186,Going on nothing great.bye,NOT_SPAM
NOT_SPAM,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,187,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,NOT_SPAM
NOT_SPAM,"Haha awesome, be there in a minute",188,"Haha awesome, be there in a minute",NOT_SPAM
SPAM,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am 11pm as you have WON a guaranteed 1000 cash or 5000 prize!,189,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,SPAM
NOT_SPAM,Have you got Xmas radio times. If not i will get it now,190,Have you got Xmas radio times. If not i will get it now,NOT_SPAM
NOT_SPAM,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,191,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,NOT_SPAM
SPAM,Are you unique enough? Find out from 30th August.,192,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,SPAM
NOT_SPAM,I am sorry. I have joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.,193,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,NOT_SPAM
NOT_SPAM,Hi finally i completed the course,194,Hi :)finally i completed the course:),NOT_SPAM
NOT_SPAM,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,195,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,NOT_SPAM
NOT_SPAM,How are you doing? Hope you have settled in for the new school year. Just wishin you a gr8 day,196,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,NOT_SPAM
NOT_SPAM,Gud mrng dear hav a nice day,197,Gud mrng dear hav a nice day,NOT_SPAM
NOT_SPAM,Did u got that persons story,198,Did u got that persons story,NOT_SPAM
NOT_SPAM,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,199,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,NOT_SPAM
NOT_SPAM,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. xxx,200,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,NOT_SPAM
NOT_SPAM,"Found it, ENC , where you at?",201,"Found it, ENC  &lt;#&gt; , where you at?",NOT_SPAM
NOT_SPAM,I sent you bucks,202,I sent you  &lt;#&gt;  bucks,NOT_SPAM
NOT_SPAM,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,203,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,NOT_SPAM
NOT_SPAM,Your account has been refilled successfully by INR DECIMAL . Your KeralaCircle prepaid account balance is Rs DECIMAL . Your Transaction ID is KR .,204,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,NOT_SPAM
NOT_SPAM,Goodmorning sleeping ga.,205,Goodmorning sleeping ga.,NOT_SPAM
NOT_SPAM,U call me alter at 11 ok.,206,U call me alter at 11 ok.,NOT_SPAM
NOT_SPAM,U say until like dat i dun buy ericsson oso cannot oredi lar...,207,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,NOT_SPAM
NOT_SPAM,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",208,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",NOT_SPAM
NOT_SPAM,"Aight yo, dats straight dogg",209,"Aight yo, dats straight dogg",NOT_SPAM
NOT_SPAM,You please give us connection today itself before DECIMAL or refund the bill,210,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,NOT_SPAM
NOT_SPAM,Both i shoot big loads so get ready!,211,Both :) i shoot big loads so get ready!,NOT_SPAM
NOT_SPAM,"What's up bruv, hope you had a great break. Do have a rewarding semester.",212,"What's up bruv, hope you had a great break. Do have a rewarding semester.",NOT_SPAM
NOT_SPAM,Home so we can always chat,213,Home so we can always chat,NOT_SPAM
NOT_SPAM,K k good study well.,214,K:)k:)good:)study well.,NOT_SPAM
NOT_SPAM,Yup... How u noe leh...,215,Yup... How ü noe leh...,NOT_SPAM
NOT_SPAM,Sounds great! Are you home now?,216,Sounds great! Are you home now?,NOT_SPAM
NOT_SPAM,Finally the match heading towards draw as your prediction.,217,Finally the match heading towards draw as your prediction.,NOT_SPAM
NOT_SPAM,Tired. I have not slept well the past few nights.,218,Tired. I haven't slept well the past few nights.,NOT_SPAM
NOT_SPAM,Easy ah?sen got selected means its good..,219,Easy ah?sen got selected means its good..,NOT_SPAM
NOT_SPAM,I have to take exam with march 3,220,I have to take exam with march 3,NOT_SPAM
NOT_SPAM,Yeah you should. I think you can use your gt atm now to register. Not sure but if there is anyway i can help let me know. But when you do be sure you are ready.,221,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,NOT_SPAM
NOT_SPAM,Ok no prob. Take ur time.,222,Ok no prob. Take ur time.,NOT_SPAM
NOT_SPAM,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,223,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,NOT_SPAM
NOT_SPAM,"Sorry, I will call later",224,"Sorry, I'll call later",NOT_SPAM
NOT_SPAM,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,225,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,NOT_SPAM
SPAM,"500 New Mobiles from 2004, MUST GO! Txt NOKIA to No 89545 collect yours today!From ONLY 1 2optout 087187262701.50gbp mtmsg18",226,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",SPAM
NOT_SPAM,Would really appreciate if you call me. Just need someone to talk to.,227,Would really appreciate if you call me. Just need someone to talk to.,NOT_SPAM
SPAM,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",228,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",SPAM
NOT_SPAM,Hey company elama po mudyadhu.,229,Hey company elama po mudyadhu.,NOT_SPAM
NOT_SPAM,"Life is more strict than teacher... Bcoz Teacher teaches lesson then conducts exam, But Life first conducts Exam then teaches Lessons. Happy morning. . .",230,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",NOT_SPAM
NOT_SPAM,Dear good morning now only i am up,231,Dear good morning now only i am up,NOT_SPAM
NOT_SPAM,Get down in gandhipuram and walk to cross cut road. Right side street road and turn at first right.,232,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,NOT_SPAM
NOT_SPAM,Dear we are going to our rubber place,233,Dear we are going to our rubber place,NOT_SPAM
NOT_SPAM,"Sorry battery died, yeah I am here",234,"Sorry battery died, yeah I'm here",NOT_SPAM
NOT_SPAM,Yes here tv is always available in work place..,235,Yes:)here tv is always available in work place..,NOT_SPAM
SPAM,Text meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME AGE eg Sam 25. 18 msg recd thirtyeight pence,236,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,SPAM
